고객번호,역명,사용일,승차총승객수,하차총승객수
000262188,신당지하철역(2호선),2019-03-04,16633,17205
000262188,신당지하철역(2호선),2019-03-05,16757,17653
000262188,신당지하철역(2호선),2019-03-06,16940,17546
000262188,신당지하철역(2호선),2019-03-07,17590,18139
000262188,신당지하철역(2호선),2019-03-08,18020,18635
000262188,신당지하철역(2호선),2019-03-09,14719,15025
000262188,신당지하철역(2호선),2019-03-10,10443,11074
000262188,신당지하철역(2호선),2019-03-11,16692,17320
000262188,신당지하철역(2호선),2019-03-12,16817,17512
000262188,신당지하철역(2호선),2019-03-13,17003,17554
000262188,신당지하철역(2호선),2019-03-14,17323,17960
000262188,신당지하철역(2호선),2019-03-15,17510,18332
000262188,신당지하철역(2호선),2019-03-16,14686,15608
000262188,신당지하철역(2호선),2019-03-17,11347,12146
000262188,신당지하철역(2호선),2019-03-18,16817,17319
000262188,신당지하철역(2호선),2019-03-19,17232,17876
000262188,신당지하철역(2호선),2019-03-20,17133,18196
000262188,신당지하철역(2호선),2019-03-21,17182,17904
000262188,신당지하철역(2호선),2019-03-22,17497,18199
000262188,신당지하철역(2호선),2019-03-23,14136,14925
000262188,신당지하철역(2호선),2019-03-24,10693,11510
000262188,신당지하철역(2호선),2019-03-25,16755,17390
000262188,신당지하철역(2호선),2019-03-26,17529,18069
000262188,신당지하철역(2호선),2019-03-27,17253,17994
000262188,신당지하철역(2호선),2019-03-28,17520,17992
000262188,신당지하철역(2호선),2019-03-29,17751,18397
000262188,신당지하철역(2호선),2019-03-30,13528,14335
000262188,신당지하철역(2호선),2019-03-31,10192,10707
000262188,신당지하철역(2호선),2019-04-01,16366,17066
000262188,신당지하철역(2호선),2019-04-02,16848,17692
000262188,신당지하철역(2호선),2019-04-03,17278,18032
000262188,신당지하철역(2호선),2019-04-04,17248,17795
000262188,신당지하철역(2호선),2019-04-05,17877,18611
000262188,신당지하철역(2호선),2019-04-06,13810,14675
000262188,신당지하철역(2호선),2019-04-07,10810,11516
000262188,신당지하철역(2호선),2019-04-08,16653,17062
000262188,신당지하철역(2호선),2019-04-09,16702,17737
000262188,신당지하철역(2호선),2019-04-10,16727,17430
000262188,신당지하철역(2호선),2019-04-11,17373,17869
000262188,신당지하철역(2호선),2019-04-12,17783,18234
000262188,신당지하철역(2호선),2019-04-13,14856,15383
000262188,신당지하철역(2호선),2019-04-14,9224,9916
000262188,신당지하철역(2호선),2019-04-15,16943,17602
000262188,신당지하철역(2호선),2019-04-16,17319,17706
000262188,신당지하철역(2호선),2019-04-17,17213,17822
000262188,신당지하철역(2호선),2019-04-18,17046,17637
000262188,신당지하철역(2호선),2019-04-19,17394,17831
000262188,신당지하철역(2호선),2019-04-20,14164,14793
000262188,신당지하철역(2호선),2019-04-21,10294,11039
000262188,신당지하철역(2호선),2019-04-22,16503,17005
000262188,신당지하철역(2호선),2019-04-23,16870,17450
000262188,신당지하철역(2호선),2019-04-24,16958,17398
000262188,신당지하철역(2호선),2019-04-25,16732,17658
000262188,신당지하철역(2호선),2019-04-26,17536,17919
000262188,신당지하철역(2호선),2019-04-27,14779,14904
000262188,신당지하철역(2호선),2019-04-28,10677,11121
000262188,신당지하철역(2호선),2019-04-29,16494,17019
000262188,신당지하철역(2호선),2019-04-30,17623,18150
000262188,신당지하철역(2호선),2019-05-01,14068,14837
000262188,신당지하철역(2호선),2019-05-02,17282,17889
000262188,신당지하철역(2호선),2019-05-03,17731,18137
000262188,신당지하철역(2호선),2019-05-04,14422,14687
000262188,신당지하철역(2호선),2019-05-05,10733,11584
000262188,신당지하철역(2호선),2019-05-06,11279,11908
000262188,신당지하철역(2호선),2019-05-07,16996,17417
000262188,신당지하철역(2호선),2019-05-08,17159,17737
000262188,신당지하철역(2호선),2019-05-09,17255,17835
000262188,신당지하철역(2호선),2019-05-10,18204,18559
000262188,신당지하철역(2호선),2019-05-11,14417,14859
000262188,신당지하철역(2호선),2019-05-12,10742,11312
000262188,신당지하철역(2호선),2019-05-13,16409,16983
000262188,신당지하철역(2호선),2019-05-14,17316,17973
000262188,신당지하철역(2호선),2019-05-15,17393,17682
000262188,신당지하철역(2호선),2019-05-16,17396,17751
000262188,신당지하철역(2호선),2019-05-17,17223,17652
000262188,신당지하철역(2호선),2019-05-18,13928,14410
000262188,신당지하철역(2호선),2019-05-19,9207,10013
000262188,신당지하철역(2호선),2019-05-20,16872,17058
000262188,신당지하철역(2호선),2019-05-21,17247,17924
000262188,신당지하철역(2호선),2019-05-22,17144,17626
000262188,신당지하철역(2호선),2019-05-23,17223,17882
000262188,신당지하철역(2호선),2019-05-24,17434,17922
000262188,신당지하철역(2호선),2019-05-25,14330,14711
000262188,신당지하철역(2호선),2019-05-26,10782,11357
000262188,신당지하철역(2호선),2019-05-27,15824,16318
000262188,신당지하철역(2호선),2019-05-28,17216,17759
000262188,신당지하철역(2호선),2019-05-29,17133,17770
000262188,신당지하철역(2호선),2019-05-30,16786,17423
000262188,신당지하철역(2호선),2019-05-31,17427,17877
000262188,신당지하철역(2호선),2019-06-01,13634,13903
000262188,신당지하철역(2호선),2019-06-02,10270,10927
000262188,신당지하철역(2호선),2019-06-03,16471,16843
000262188,신당지하철역(2호선),2019-06-04,16768,17294
000262188,신당지하철역(2호선),2019-06-05,17422,17821
000262188,신당지하철역(2호선),2019-06-06,11145,11615
000262188,신당지하철역(2호선),2019-06-07,15665,16099
000262188,신당지하철역(2호선),2019-06-08,13134,13453
000262188,신당지하철역(2호선),2019-06-09,9584,10340
000262188,신당지하철역(2호선),2019-06-10,16264,16600
000262188,신당지하철역(2호선),2019-06-11,17213,17740
000262188,신당지하철역(2호선),2019-06-12,17045,17536
000262188,신당지하철역(2호선),2019-06-13,16974,17412
000262188,신당지하철역(2호선),2019-06-14,17451,17745
000262188,신당지하철역(2호선),2019-06-15,13861,14218
000262188,신당지하철역(2호선),2019-06-16,10090,10825
000262188,신당지하철역(2호선),2019-06-17,16352,16914
000262188,신당지하철역(2호선),2019-06-18,16654,17264
000262188,신당지하철역(2호선),2019-06-19,16962,17287
000262188,신당지하철역(2호선),2019-06-20,17324,17733
000262188,신당지하철역(2호선),2019-06-21,17253,17815
000262188,신당지하철역(2호선),2019-06-22,13804,14074
000262188,신당지하철역(2호선),2019-06-23,10175,10770
000262188,신당지하철역(2호선),2019-06-24,16464,16949
000262188,신당지하철역(2호선),2019-06-25,16974,17540
000262188,신당지하철역(2호선),2019-06-26,16996,17593
000262188,신당지하철역(2호선),2019-06-27,16601,17162
000262188,신당지하철역(2호선),2019-06-28,17167,17751
000262188,신당지하철역(2호선),2019-06-29,13163,13505
000262188,신당지하철역(2호선),2019-06-30,9815,10429
000262188,신당지하철역(2호선),2019-07-01,16228,16636
000262188,신당지하철역(2호선),2019-07-02,16736,17155
000262188,신당지하철역(2호선),2019-07-03,16734,16978
000262188,신당지하철역(2호선),2019-07-04,17080,17084
000262188,신당지하철역(2호선),2019-07-05,17166,17524
000262188,신당지하철역(2호선),2019-07-06,12988,13167
000262188,신당지하철역(2호선),2019-07-07,10005,10524
000262188,신당지하철역(2호선),2019-07-08,16076,16511
000262188,신당지하철역(2호선),2019-07-09,16770,17163
000262188,신당지하철역(2호선),2019-07-10,16906,17476
000262188,신당지하철역(2호선),2019-07-11,16459,16969
000262188,신당지하철역(2호선),2019-07-12,17496,17557
000262188,신당지하철역(2호선),2019-07-13,13088,13511
000262188,신당지하철역(2호선),2019-07-14,9755,10413
000262188,신당지하철역(2호선),2019-07-15,15940,16500
000262188,신당지하철역(2호선),2019-07-16,16642,17075
000262188,신당지하철역(2호선),2019-07-17,16763,17050
000262188,신당지하철역(2호선),2019-07-18,16503,17022
000262188,신당지하철역(2호선),2019-07-19,16966,17425
000262188,신당지하철역(2호선),2019-07-20,12615,13051
000262188,신당지하철역(2호선),2019-07-21,9071,9417
000262188,신당지하철역(2호선),2019-07-22,16017,16617
000262188,신당지하철역(2호선),2019-07-23,16410,16833
000262188,신당지하철역(2호선),2019-07-24,16327,16532
000262188,신당지하철역(2호선),2019-07-25,16103,16620
000262188,신당지하철역(2호선),2019-07-26,15492,15595
000262188,신당지하철역(2호선),2019-07-27,12317,12418
000262188,신당지하철역(2호선),2019-07-28,8351,8682
000262188,신당지하철역(2호선),2019-07-29,15735,16119
000262188,신당지하철역(2호선),2019-07-30,15725,15896
000262188,신당지하철역(2호선),2019-07-31,15010,15417
000262188,신당지하철역(2호선),2019-08-01,15270,15687
000262188,신당지하철역(2호선),2019-08-02,15201,15452
000262188,신당지하철역(2호선),2019-08-03,10895,10845
000262188,신당지하철역(2호선),2019-08-04,8354,8896
000262188,신당지하철역(2호선),2019-08-05,13924,14265
000262188,신당지하철역(2호선),2019-08-06,14434,14847
000262188,신당지하철역(2호선),2019-08-07,14466,15131
000262188,신당지하철역(2호선),2019-08-08,15116,15541
000262188,신당지하철역(2호선),2019-08-09,15635,16064
000262188,신당지하철역(2호선),2019-08-10,11786,12128
000262188,신당지하철역(2호선),2019-08-11,8854,9451
000262188,신당지하철역(2호선),2019-08-12,14954,15619
000262188,신당지하철역(2호선),2019-08-13,15828,16575
000262188,신당지하철역(2호선),2019-08-14,16592,16971
000262188,신당지하철역(2호선),2019-08-15,9949,10437
000262188,신당지하철역(2호선),2019-08-16,15715,16067
000262188,신당지하철역(2호선),2019-08-17,11971,12303
000262188,신당지하철역(2호선),2019-08-18,9472,10141
000262188,신당지하철역(2호선),2019-08-19,15901,16384
000262188,신당지하철역(2호선),2019-08-20,16405,16941
000262188,신당지하철역(2호선),2019-08-21,16481,17036
000262188,신당지하철역(2호선),2019-08-22,16334,16808
000262188,신당지하철역(2호선),2019-08-23,16992,17413
000262188,신당지하철역(2호선),2019-08-24,13006,13245
000262188,신당지하철역(2호선),2019-08-25,9737,10324
000262188,신당지하철역(2호선),2019-08-26,16362,16600
000262188,신당지하철역(2호선),2019-08-27,16795,17157
000262188,신당지하철역(2호선),2019-08-28,16816,17202
000262188,신당지하철역(2호선),2019-08-29,16126,16717
000262188,신당지하철역(2호선),2019-08-30,17386,17993
000262188,신당지하철역(2호선),2019-08-31,13705,14042
000262188,신당지하철역(2호선),2019-09-01,10010,10588
000262188,신당지하철역(2호선),2019-09-02,16725,17123
000262188,신당지하철역(2호선),2019-09-03,17319,17694
000262188,신당지하철역(2호선),2019-09-04,16534,17106
000262188,신당지하철역(2호선),2019-09-05,16409,16894
000262188,신당지하철역(2호선),2019-09-06,17410,17762
000262188,신당지하철역(2호선),2019-09-07,9919,10200
000262188,신당지하철역(2호선),2019-09-08,10264,10543
000262188,신당지하철역(2호선),2019-09-09,16903,17265
000262188,신당지하철역(2호선),2019-09-10,16877,17359
000262188,신당지하철역(2호선),2019-09-11,17071,16702
000262188,신당지하철역(2호선),2019-09-12,7631,7336
000262188,신당지하철역(2호선),2019-09-13,5874,6249
000262188,신당지하철역(2호선),2019-09-14,7319,8011
000262188,신당지하철역(2호선),2019-09-15,8910,9548
000262188,신당지하철역(2호선),2019-09-16,16122,16533
000262188,신당지하철역(2호선),2019-09-17,16902,17352
000262188,신당지하철역(2호선),2019-09-18,17331,17645
000262188,신당지하철역(2호선),2019-09-19,17286,17701
000262188,신당지하철역(2호선),2019-09-20,17840,18024
000262188,신당지하철역(2호선),2019-09-21,13816,14343
000262188,신당지하철역(2호선),2019-09-22,8849,9471
000262188,신당지하철역(2호선),2019-09-23,16930,17143
000262188,신당지하철역(2호선),2019-09-24,17308,17696
000262188,신당지하철역(2호선),2019-09-25,17321,17829
000262188,신당지하철역(2호선),2019-09-26,17461,17838
000262188,신당지하철역(2호선),2019-09-27,17680,18059
000262188,신당지하철역(2호선),2019-09-28,14343,14412
000262188,신당지하철역(2호선),2019-09-29,10529,11007
000262188,신당지하철역(2호선),2019-09-30,16765,17152
000262188,신당지하철역(2호선),2019-10-01,17128,17429
000262188,신당지하철역(2호선),2019-10-02,16941,17602
000262188,신당지하철역(2호선),2019-10-03,12136,12642
000262188,신당지하철역(2호선),2019-10-04,16897,17502
000262188,신당지하철역(2호선),2019-10-05,13727,14180
000262188,신당지하철역(2호선),2019-10-06,10426,11035
000262188,신당지하철역(2호선),2019-10-07,15867,16257
000262188,신당지하철역(2호선),2019-10-08,17731,18159
000262188,신당지하철역(2호선),2019-10-09,12386,12965
000262188,신당지하철역(2호선),2019-10-10,16837,17489
000262188,신당지하철역(2호선),2019-10-11,17503,18260
000262188,신당지하철역(2호선),2019-10-12,13841,14234
000262188,신당지하철역(2호선),2019-10-13,10827,11311
000262188,신당지하철역(2호선),2019-10-14,16598,17111
000262188,신당지하철역(2호선),2019-10-15,17061,17626
000262188,신당지하철역(2호선),2019-10-16,17211,17613
000262188,신당지하철역(2호선),2019-10-17,16886,17285
000262188,신당지하철역(2호선),2019-10-18,17462,17767
000262188,신당지하철역(2호선),2019-10-19,13958,14314
000262188,신당지하철역(2호선),2019-10-20,10425,11002
000262188,신당지하철역(2호선),2019-10-21,16661,16936
000262188,신당지하철역(2호선),2019-10-22,16992,17408
000262188,신당지하철역(2호선),2019-10-23,16870,17432
000262188,신당지하철역(2호선),2019-10-24,17067,17494
000262188,신당지하철역(2호선),2019-10-25,17669,18238
000262188,신당지하철역(2호선),2019-10-26,14535,14752
000262188,신당지하철역(2호선),2019-10-27,10654,11297
000262188,신당지하철역(2호선),2019-10-28,16891,17425
000262188,신당지하철역(2호선),2019-10-29,17332,17802
000262188,신당지하철역(2호선),2019-10-30,17226,17478
