사용일,호선,노선명,역명,역명_원본,승차총승객수,하차총승객수,총승객수
2015-08-10,3,3호선,종로3가역,종로3가,10359,13384,23743
2015-08-11,3,3호선,종로3가역,종로3가,10656,13346,24002
2015-08-12,3,3호선,종로3가역,종로3가,10664,13376,24040
2015-08-13,3,3호선,종로3가역,종로3가,10811,13743,24554
2015-08-14,3,3호선,종로3가역,종로3가,10344,14552,24896
2015-08-15,3,3호선,종로3가역,종로3가,6131,9302,15433
2015-08-16,3,3호선,종로3가역,종로3가,4510,6016,10526
2015-08-17,3,3호선,종로3가역,종로3가,10278,12952,23230
2015-08-18,3,3호선,종로3가역,종로3가,10506,13201,23707
2015-08-19,3,3호선,종로3가역,종로3가,10317,13173,23490
2015-08-20,3,3호선,종로3가역,종로3가,10706,13251,23957
2015-08-21,3,3호선,종로3가역,종로3가,10527,13969,24496
2015-08-22,3,3호선,종로3가역,종로3가,6799,10193,16992
2015-08-23,3,3호선,종로3가역,종로3가,3778,5808,9586
2015-08-24,3,3호선,종로3가역,종로3가,10235,12994,23229
2015-08-25,3,3호선,종로3가역,종로3가,10699,13062,23761
2015-08-26,3,3호선,종로3가역,종로3가,10676,13311,23987
2015-08-27,3,3호선,종로3가역,종로3가,10586,13416,24002
2015-08-28,3,3호선,종로3가역,종로3가,11051,14375,25426
2015-08-29,3,3호선,종로3가역,종로3가,6958,10537,17495
2015-08-30,3,3호선,종로3가역,종로3가,3807,5539,9346
2015-08-31,3,3호선,종로3가역,종로3가,10087,12800,22887
2015-09-01,3,3호선,종로3가역,종로3가,10297,12747,23044
2015-09-02,3,3호선,종로3가역,종로3가,10598,12879,23477
2015-09-03,3,3호선,종로3가역,종로3가,10263,12732,22995
2015-09-04,3,3호선,종로3가역,종로3가,10612,13850,24462
2015-09-05,3,3호선,종로3가역,종로3가,6995,10305,17300
2015-09-06,3,3호선,종로3가역,종로3가,3810,5764,9574
2015-09-07,3,3호선,종로3가역,종로3가,10034,12781,22815
2015-09-08,3,3호선,종로3가역,종로3가,10534,12896,23430
2015-09-09,3,3호선,종로3가역,종로3가,10313,12906,23219
2015-09-10,3,3호선,종로3가역,종로3가,10358,13038,23396
2015-09-11,3,3호선,종로3가역,종로3가,11009,14011,25020
2015-09-12,3,3호선,종로3가역,종로3가,6444,10338,16782
2015-09-13,3,3호선,종로3가역,종로3가,3621,5730,9351
2015-09-14,3,3호선,종로3가역,종로3가,10116,12671,22787
2015-09-15,3,3호선,종로3가역,종로3가,10264,13093,23357
2015-09-16,3,3호선,종로3가역,종로3가,10315,13169,23484
2015-09-17,3,3호선,종로3가역,종로3가,10552,13056,23608
2015-09-18,3,3호선,종로3가역,종로3가,10544,13994,24538
2015-09-19,3,3호선,종로3가역,종로3가,7162,10730,17892
2015-09-20,3,3호선,종로3가역,종로3가,4104,5972,10076
2015-09-21,3,3호선,종로3가역,종로3가,10311,12896,23207
2015-09-22,3,3호선,종로3가역,종로3가,10123,13133,23256
2015-09-23,3,3호선,종로3가역,종로3가,10395,13303,23698
2015-09-24,3,3호선,종로3가역,종로3가,10471,13115,23586
2015-09-25,3,3호선,종로3가역,종로3가,9875,12800,22675
2015-09-26,3,3호선,종로3가역,종로3가,2683,4073,6756
2015-09-27,3,3호선,종로3가역,종로3가,2144,3881,6025
2015-09-28,3,3호선,종로3가역,종로3가,3392,5992,9384
2015-09-29,3,3호선,종로3가역,종로3가,4469,6991,11460
2015-09-30,3,3호선,종로3가역,종로3가,6940,8900,15840
2015-10-01,3,3호선,종로3가역,종로3가,10368,12720,23088
2015-10-02,3,3호선,종로3가역,종로3가,10904,14244,25148
2015-10-03,3,3호선,종로3가역,종로3가,6037,9842,15879
2015-10-04,3,3호선,종로3가역,종로3가,3870,5941,9811
2015-10-05,3,3호선,종로3가역,종로3가,10518,13107,23625
2015-10-06,3,3호선,종로3가역,종로3가,10745,13450,24195
2015-10-07,3,3호선,종로3가역,종로3가,10461,13238,23699
2015-10-08,3,3호선,종로3가역,종로3가,10882,14310,25192
2015-10-09,3,3호선,종로3가역,종로3가,5564,9118,14682
2015-10-10,3,3호선,종로3가역,종로3가,5901,9215,15116
2015-10-11,3,3호선,종로3가역,종로3가,4096,5587,9683
2015-10-12,3,3호선,종로3가역,종로3가,10406,12954,23360
2015-10-13,3,3호선,종로3가역,종로3가,10609,13587,24196
2015-10-14,3,3호선,종로3가역,종로3가,10508,13270,23778
2015-10-15,3,3호선,종로3가역,종로3가,10099,12735,22834
2015-10-16,3,3호선,종로3가역,종로3가,10659,14553,25212
2015-10-17,3,3호선,종로3가역,종로3가,6495,10312,16807
2015-10-18,3,3호선,종로3가역,종로3가,3825,5914,9739
2015-10-19,3,3호선,종로3가역,종로3가,10183,12842,23025
2015-10-20,3,3호선,종로3가역,종로3가,10275,13004,23279
2015-10-21,3,3호선,종로3가역,종로3가,10375,13203,23578
2015-10-22,3,3호선,종로3가역,종로3가,10295,13119,23414
2015-10-23,3,3호선,종로3가역,종로3가,10718,14266,24984
2015-10-24,3,3호선,종로3가역,종로3가,6328,10656,16984
2015-10-25,3,3호선,종로3가역,종로3가,3976,6276,10252
2015-10-26,3,3호선,종로3가역,종로3가,10534,12844,23378
2015-10-27,3,3호선,종로3가역,종로3가,10306,13191,23497
2015-10-28,3,3호선,종로3가역,종로3가,10855,13485,24340
2015-10-29,3,3호선,종로3가역,종로3가,10568,13126,23694
2015-10-30,3,3호선,종로3가역,종로3가,10765,14216,24981
2015-10-31,3,3호선,종로3가역,종로3가,6995,10693,17688
2015-11-01,3,3호선,종로3가역,종로3가,3861,5561,9422
2015-11-02,3,3호선,종로3가역,종로3가,9955,12618,22573
2015-11-03,3,3호선,종로3가역,종로3가,10384,13103,23487
2015-11-04,3,3호선,종로3가역,종로3가,10273,13137,23410
2015-11-05,3,3호선,종로3가역,종로3가,10307,13072,23379
2015-11-06,3,3호선,종로3가역,종로3가,11296,14328,25624
2015-11-07,3,3호선,종로3가역,종로3가,7099,10321,17420
2015-11-08,3,3호선,종로3가역,종로3가,3851,5544,9395
2015-11-09,3,3호선,종로3가역,종로3가,10046,12682,22728
2015-11-10,3,3호선,종로3가역,종로3가,10249,13291,23540
2015-11-11,3,3호선,종로3가역,종로3가,10439,13413,23852
2015-11-12,3,3호선,종로3가역,종로3가,10332,13304,23636
2015-11-13,3,3호선,종로3가역,종로3가,11176,13977,25153
2015-11-14,3,3호선,종로3가역,종로3가,7390,11948,19338
2015-11-15,3,3호선,종로3가역,종로3가,3907,6066,9973
2015-11-16,3,3호선,종로3가역,종로3가,10550,12800,23350
2015-11-17,3,3호선,종로3가역,종로3가,10298,13201,23499
2015-11-18,3,3호선,종로3가역,종로3가,10497,12936,23433
2015-11-19,3,3호선,종로3가역,종로3가,10534,13014,23548
2015-11-20,3,3호선,종로3가역,종로3가,10415,13915,24330
2015-11-21,3,3호선,종로3가역,종로3가,6487,10490,16977
2015-11-22,3,3호선,종로3가역,종로3가,3707,5665,9372
2015-11-23,3,3호선,종로3가역,종로3가,9970,12496,22466
2015-11-24,3,3호선,종로3가역,종로3가,10497,12985,23482
2015-11-25,3,3호선,종로3가역,종로3가,10541,13006,23547
2015-11-26,3,3호선,종로3가역,종로3가,10065,12864,22929
2015-11-27,3,3호선,종로3가역,종로3가,9832,13374,23206
2015-11-28,3,3호선,종로3가역,종로3가,5426,8994,14420
2015-11-29,3,3호선,종로3가역,종로3가,2929,4405,7334
2015-11-30,3,3호선,종로3가역,종로3가,9507,12089,21596
2015-12-01,3,3호선,종로3가역,종로3가,9499,12105,21604
2015-12-02,3,3호선,종로3가역,종로3가,9332,12408,21740
2015-12-03,3,3호선,종로3가역,종로3가,9942,12811,22753
2015-12-04,3,3호선,종로3가역,종로3가,10033,13666,23699
2015-12-05,3,3호선,종로3가역,종로3가,6259,10089,16348
2015-12-06,3,3호선,종로3가역,종로3가,3052,4927,7979
2015-12-07,3,3호선,종로3가역,종로3가,9618,12562,22180
2015-12-08,3,3호선,종로3가역,종로3가,9873,12712,22585
2015-12-09,3,3호선,종로3가역,종로3가,9644,12748,22392
2015-12-10,3,3호선,종로3가역,종로3가,9862,12803,22665
2015-12-11,3,3호선,종로3가역,종로3가,10311,13957,24268
2015-12-12,3,3호선,종로3가역,종로3가,6066,10265,16331
2015-12-13,3,3호선,종로3가역,종로3가,3109,5415,8524
2015-12-14,3,3호선,종로3가역,종로3가,10006,12625,22631
2015-12-15,3,3호선,종로3가역,종로3가,10017,12805,22822
2015-12-16,3,3호선,종로3가역,종로3가,10073,12888,22961
2015-12-17,3,3호선,종로3가역,종로3가,9812,12743,22555
2015-12-18,3,3호선,종로3가역,종로3가,10468,14266,24734
2015-12-19,3,3호선,종로3가역,종로3가,6393,10539,16932
2015-12-20,3,3호선,종로3가역,종로3가,3339,5478,8817
2015-12-21,3,3호선,종로3가역,종로3가,9992,12817,22809
2015-12-22,3,3호선,종로3가역,종로3가,10203,13533,23736
2015-12-23,3,3호선,종로3가역,종로3가,10147,13741,23888
2015-12-24,3,3호선,종로3가역,종로3가,10639,14618,25257
2015-12-25,3,3호선,종로3가역,종로3가,4719,8831,13550
2015-12-26,3,3호선,종로3가역,종로3가,5342,9029,14371
2015-12-27,3,3호선,종로3가역,종로3가,3207,5014,8221
2015-12-28,3,3호선,종로3가역,종로3가,9995,13173,23168
2015-12-29,3,3호선,종로3가역,종로3가,10102,13179,23281
2015-12-30,3,3호선,종로3가역,종로3가,10604,14109,24713
2015-12-31,3,3호선,종로3가역,종로3가,10315,13830,24145
2016-01-01,3,3호선,종로3가역,종로3가,2889,4737,7626
2016-01-02,3,3호선,종로3가역,종로3가,4379,7529,11908
2016-01-03,3,3호선,종로3가역,종로3가,3104,4749,7853
2016-01-04,3,3호선,종로3가역,종로3가,9772,12495,22267
2016-01-05,3,3호선,종로3가역,종로3가,9981,12655,22636
2016-01-06,3,3호선,종로3가역,종로3가,9981,12403,22384
2016-01-07,3,3호선,종로3가역,종로3가,10004,12561,22565
2016-01-08,3,3호선,종로3가역,종로3가,10100,13412,23512
2016-01-09,3,3호선,종로3가역,종로3가,5717,9124,14841
2016-01-10,3,3호선,종로3가역,종로3가,3169,5054,8223
2016-01-11,3,3호선,종로3가역,종로3가,9876,12433,22309
2016-01-12,3,3호선,종로3가역,종로3가,9764,12263,22027
2016-01-13,3,3호선,종로3가역,종로3가,9947,12385,22332
2016-01-14,3,3호선,종로3가역,종로3가,9980,12431,22411
2016-01-15,3,3호선,종로3가역,종로3가,9993,13417,23410
2016-01-16,3,3호선,종로3가역,종로3가,5821,9389,15210
2016-01-17,3,3호선,종로3가역,종로3가,3067,4891,7958
2016-01-18,3,3호선,종로3가역,종로3가,9931,12203,22134
2016-01-19,3,3호선,종로3가역,종로3가,9045,11236,20281
2016-01-20,3,3호선,종로3가역,종로3가,9476,11743,21219
2016-01-21,3,3호선,종로3가역,종로3가,9628,12018,21646
2016-01-22,3,3호선,종로3가역,종로3가,9893,12696,22589
2016-01-23,3,3호선,종로3가역,종로3가,5511,8213,13724
2016-01-24,3,3호선,종로3가역,종로3가,2525,3660,6185
2016-01-25,3,3호선,종로3가역,종로3가,9473,11614,21087
2016-01-26,3,3호선,종로3가역,종로3가,9907,12223,22130
2016-01-27,3,3호선,종로3가역,종로3가,10003,12697,22700
2016-01-28,3,3호선,종로3가역,종로3가,9730,12643,22373
2016-01-29,3,3호선,종로3가역,종로3가,9786,13247,23033
2016-01-30,3,3호선,종로3가역,종로3가,5698,9301,14999
2016-01-31,3,3호선,종로3가역,종로3가,3036,4732,7768
2016-02-01,3,3호선,종로3가역,종로3가,9614,12052,21666
2016-02-02,3,3호선,종로3가역,종로3가,9728,12268,21996
2016-02-03,3,3호선,종로3가역,종로3가,9914,12514,22428
2016-02-04,3,3호선,종로3가역,종로3가,10093,12412,22505
2016-02-05,3,3호선,종로3가역,종로3가,9739,12221,21960
2016-02-06,3,3호선,종로3가역,종로3가,4092,6090,10182
2016-02-07,3,3호선,종로3가역,종로3가,2050,3065,5115
2016-02-08,3,3호선,종로3가역,종로3가,1648,3014,4662
2016-02-09,3,3호선,종로3가역,종로3가,2680,4966,7646
2016-02-10,3,3호선,종로3가역,종로3가,3746,5939,9685
2016-02-11,3,3호선,종로3가역,종로3가,9650,12432,22082
2016-02-12,3,3호선,종로3가역,종로3가,10143,13419,23562
2016-02-13,3,3호선,종로3가역,종로3가,6369,9661,16030
2016-02-14,3,3호선,종로3가역,종로3가,3576,5307,8883
2016-02-15,3,3호선,종로3가역,종로3가,10164,12839,23003
2016-02-16,3,3호선,종로3가역,종로3가,10173,12993,23166
2016-02-17,3,3호선,종로3가역,종로3가,10362,13317,23679
2016-02-18,3,3호선,종로3가역,종로3가,10415,13310,23725
2016-02-19,3,3호선,종로3가역,종로3가,10531,14063,24594
2016-02-20,3,3호선,종로3가역,종로3가,6660,10503,17163
2016-02-21,3,3호선,종로3가역,종로3가,3541,5489,9030
2016-02-22,3,3호선,종로3가역,종로3가,10227,12820,23047
2016-02-23,3,3호선,종로3가역,종로3가,10678,13468,24146
2016-02-24,3,3호선,종로3가역,종로3가,10304,13159,23463
2016-02-25,3,3호선,종로3가역,종로3가,10535,13302,23837
2016-02-26,3,3호선,종로3가역,종로3가,10340,14149,24489
2016-02-27,3,3호선,종로3가역,종로3가,6367,10302,16669
2016-02-28,3,3호선,종로3가역,종로3가,3734,5612,9346
2016-02-29,3,3호선,종로3가역,종로3가,10364,13672,24036
2016-03-01,3,3호선,종로3가역,종로3가,4525,7049,11574
2016-03-02,3,3호선,종로3가역,종로3가,9831,12349,22180
2016-03-03,3,3호선,종로3가역,종로3가,9955,12747,22702
2016-03-04,3,3호선,종로3가역,종로3가,10182,13388,23570
2016-03-05,3,3호선,종로3가역,종로3가,6449,9307,15756
2016-03-06,3,3호선,종로3가역,종로3가,3352,5585,8937
2016-03-07,3,3호선,종로3가역,종로3가,9763,12469,22232
2016-03-08,3,3호선,종로3가역,종로3가,10268,12716,22984
2016-03-09,3,3호선,종로3가역,종로3가,10231,12703,22934
2016-03-10,3,3호선,종로3가역,종로3가,10237,12890,23127
2016-03-11,3,3호선,종로3가역,종로3가,10435,13860,24295
2016-03-12,3,3호선,종로3가역,종로3가,6251,10065,16316
2016-03-13,3,3호선,종로3가역,종로3가,3435,5507,8942
2016-03-14,3,3호선,종로3가역,종로3가,10178,12789,22967
2016-03-15,3,3호선,종로3가역,종로3가,10123,12767,22890
2016-03-16,3,3호선,종로3가역,종로3가,10183,12485,22668
2016-03-17,3,3호선,종로3가역,종로3가,10000,12840,22840
2016-03-18,3,3호선,종로3가역,종로3가,10484,14012,24496
2016-03-19,3,3호선,종로3가역,종로3가,6463,10770,17233
2016-03-20,3,3호선,종로3가역,종로3가,3484,5680,9164
2016-03-21,3,3호선,종로3가역,종로3가,10104,12919,23023
2016-03-22,3,3호선,종로3가역,종로3가,10155,12662,22817
2016-03-23,3,3호선,종로3가역,종로3가,10120,12743,22863
2016-03-24,3,3호선,종로3가역,종로3가,10010,12793,22803
2016-03-25,3,3호선,종로3가역,종로3가,10526,14145,24671
2016-03-26,3,3호선,종로3가역,종로3가,6053,10409,16462
2016-03-27,3,3호선,종로3가역,종로3가,3488,5764,9252
2016-03-28,3,3호선,종로3가역,종로3가,10220,12854,23074
2016-03-29,3,3호선,종로3가역,종로3가,10174,12635,22809
2016-03-30,3,3호선,종로3가역,종로3가,10261,13202,23463
2016-03-31,3,3호선,종로3가역,종로3가,9940,12996,22936
2016-04-01,3,3호선,종로3가역,종로3가,9572,13375,22947
2016-04-02,3,3호선,종로3가역,종로3가,6069,10190,16259
2016-04-03,3,3호선,종로3가역,종로3가,3404,5277,8681
2016-04-04,3,3호선,종로3가역,종로3가,9619,12240,21859
2016-04-05,3,3호선,종로3가역,종로3가,9778,12481,22259
2016-04-06,3,3호선,종로3가역,종로3가,9920,12602,22522
2016-04-07,3,3호선,종로3가역,종로3가,9688,12316,22004
2016-04-08,3,3호선,종로3가역,종로3가,10272,13532,23804
2016-04-09,3,3호선,종로3가역,종로3가,5687,9559,15246
2016-04-10,3,3호선,종로3가역,종로3가,3308,5514,8822
2016-04-11,3,3호선,종로3가역,종로3가,9925,12382,22307
2016-04-12,3,3호선,종로3가역,종로3가,10194,13259,23453
2016-04-13,3,3호선,종로3가역,종로3가,7510,10710,18220
2016-04-14,3,3호선,종로3가역,종로3가,9829,12440,22269
2016-04-15,3,3호선,종로3가역,종로3가,10217,13418,23635
2016-04-16,3,3호선,종로3가역,종로3가,6090,9181,15271
2016-04-17,3,3호선,종로3가역,종로3가,3141,4969,8110
2016-04-18,3,3호선,종로3가역,종로3가,10370,12442,22812
2016-04-19,3,3호선,종로3가역,종로3가,9967,12444,22411
2016-04-20,3,3호선,종로3가역,종로3가,10245,12423,22668
2016-04-21,3,3호선,종로3가역,종로3가,9703,12139,21842
2016-04-22,3,3호선,종로3가역,종로3가,10259,12975,23234
2016-04-23,3,3호선,종로3가역,종로3가,5572,8606,14178
2016-04-24,3,3호선,종로3가역,종로3가,3059,5083,8142
2016-04-25,3,3호선,종로3가역,종로3가,9964,12594,22558
2016-04-26,3,3호선,종로3가역,종로3가,10162,12833,22995
2016-04-27,3,3호선,종로3가역,종로3가,10462,13024,23486
2016-04-28,3,3호선,종로3가역,종로3가,10069,12998,23067
2016-04-29,3,3호선,종로3가역,종로3가,10606,14426,25032
2016-04-30,3,3호선,종로3가역,종로3가,6121,10255,16376
2016-05-01,3,3호선,종로3가역,종로3가,4144,6913,11057
2016-05-02,3,3호선,종로3가역,종로3가,10564,12740,23304
2016-05-03,3,3호선,종로3가역,종로3가,10844,12744,23588
2016-05-04,3,3호선,종로3가역,종로3가,10676,14105,24781
2016-05-05,3,3호선,종로3가역,종로3가,4801,8333,13134
2016-05-06,3,3호선,종로3가역,종로3가,8794,12155,20949
2016-05-07,3,3호선,종로3가역,종로3가,5822,9996,15818
2016-05-08,3,3호선,종로3가역,종로3가,3099,4967,8066
2016-05-09,3,3호선,종로3가역,종로3가,9992,12639,22631
2016-05-10,3,3호선,종로3가역,종로3가,10032,12403,22435
2016-05-11,3,3호선,종로3가역,종로3가,10153,12938,23091
2016-05-12,3,3호선,종로3가역,종로3가,10252,12965,23217
2016-05-13,3,3호선,종로3가역,종로3가,10517,14331,24848
2016-05-14,3,3호선,종로3가역,종로3가,5340,9615,14955
2016-05-15,3,3호선,종로3가역,종로3가,4250,5497,9747
2016-05-16,3,3호선,종로3가역,종로3가,10262,12989,23251
2016-05-17,3,3호선,종로3가역,종로3가,10410,13303,23713
2016-05-18,3,3호선,종로3가역,종로3가,10545,13291,23836
